symbol,name,currency,summary,category_group,category,family,exchange,mic,isin
SULR,SmartETFs Sustainable Energy II ETF,USD,"The investment seeks long-term capital appreciation.
 The fund invests, under normal conditions, at least 80% of its net assets in publicly-traded equity securities of sustainable energy companies (both U.S. and non-U.S.). It will invest in companies that the adviser considers to be âSustainable Energyâ companies, which are companies that, in the adviserâs view, generate, produce or provide alternative or renewable sources of energy, or that produce, generate, transport, or deliver energy or energy applications in a way that makes alternative or renewable energy more efficient or accessible or reduces the use of environmentally depletive energy resources.",Energy,,SmartETFs,BTS,BATS,
SVAL,iShares US Small Cap Value Factor ETF,USD,"The investment seeks to track the investment results of the Russell 2000 Focused Value Select Index composed of U.S. small-capitalization stocks with prominent value characteristics.
 The index measures the performance of small-capitalization U.S. companies with prominent value factor characteristics, as determined by the index provider. The fund generally will invest at least 80% of its assets in the component securities and other instruments of the index and may invest up to 20% of its assets in certain futures, options and swap contracts, cash and cash equivalents.",Information Technology,Small Cap,BlackRock Asset Management,BTS,BATS,US46436E5362
SVXY,ProShares Short VIX Short-Term Futures ETF,USD,"The investment seeks daily investment results, before fees and expenses, that correspond to one-half the inverse (-0.5x) of the performance of the S&P 500 VIX Short-Term Futures Index for a single day.
 The index seeks to offer exposure to market volatility through publicly traded futures markets and is designed to measure the implied volatility of the S&P 500 over 30 days in the future.",Derivatives,Factors,ProShares,BTS,BATS,US74347W1302
SYLD,Cambria Shareholder Yield ETF,USD,"The investment seeks income and capital appreciation.
 The fund is actively managed and seeks to achieve its investment objective by investing, under normal market conditions, at least 80% of its total assets in equity securities, including common stock, issued by U.S.-based publicly listed companies that provide high ""shareholder yield."" Its investment adviser, Cambria Investment Management, L.P. (""Cambria"" or the ""Adviser""), defines ""shareholder yield"" as the totality of returns realized by an investor from a companyâs cash payments for dividends, buybacks and debt paydowns.",Financials,Value,Cambria ETF Trust,BTS,BATS,US1320612013
TAEQ,Trend Aggregation U.S. ETF,USD,"The investment seeks capital appreciation.
 Under normal conditions, the fund invests in equity securities of companies of any capitalization that are traded on U.S. exchanges and exchange traded funds (""ETFs"") that primarily invest in U.S. equity securities (""Equity ETFs""). The adviser&#39;s models may also direct for investment in ETFs that invest in treasury bonds, volatility ETFs and exchange-traded notes (""ETNs"") and leveraged and inverse ETFs.",Financials,Growth,AdvisorShares,BTS,BATS,
TAIL,Cambria Tail Risk ETF,USD,"The investment seeks to provide income and capital appreciation from investments in the U.S. market while protecting against significant downside risk.
 The fund is actively managed and seeks to achieve its investment objective by investing in cash and U.S. government bonds, and utilizing a put option strategy to manage the risk of a significant negative movement in the value of domestic equities. The adviser intends to spend approximately one percent of the fund&#39;s total assets per month to purchase put options.",Alternatives,Treasury Bonds,Cambria ETF Trust,BTS,BATS,US1320618622
TBJL,Innovator 20+ Year Treasury Bond Buffer ETF – July,USD,"The investment seeks to provide investors with returns that match the price return of the iShares 20+ Year Treasury Bond ETF, up to the upside cap of 9.25% (prior to taking into account management fees and other fees) and 8.57% (after taking into account management fees and other fees) while providing a buffer against the first 9% of iShares 20+ Year Treasury Bond ETF losses, over the period from August 18, 2020 to June 30, 2021.
 The fund invests at least 80% of its net assets in FLexible EXchangeÂ® Options (""FLEX Options"") that reference the iShares 20+ Year Treasury Bond ETF (the ""Underlying ETF""). It is non-diversified.",Fixed Income,Treasury Bonds,Innovator ETFs,BTS,BATS,US45782C2355
TCTL,Premise Capital Diversified Tactical ETF,USD,"The investment seeks to track the performance, before fees and expenses, of the Premise Capital Frontier Advantage Diversified Tactical Index (the ""index"").
 The fund is a ""fund of funds"" that employs a ""passive management""-or indexing-investment approach designed to track the performance of the index. The index consists of an investible portfolio of ETFs (""Underlying ETFs"") with exposure to major U.S. and non-U.S. asset classes. The advisor attempts to invest all, or substantially all, of its assets in the securities that make up the index.",Alternatives,Blend,Premise Capital,BTS,BATS,
TDV,ProShares S&P Technology Dividend Aristocrats ETF,USD,"The investment seeks investment results, before fees and expenses, that track the performance of the S&P Technology Dividend Aristocrats Index (the ""index"").
 The index, constructed and maintained by S&P Dow Jones Indices LLC, targets companies from the U.S. technology sector and select U.S. technology-related companies from the communication services and consumer discretionary sectors. Under normal circumstances, the fund will invest at least 80% of its total assets in component securities. It is non-diversified.",Information Technology,Developed Markets,ProShares,BTS,BATS,US74347G6061
TEGS,Trend Aggregation ESG ETF,USD,"The investment seeks capital appreciation.
 The fund will under normal conditions invest at least 80% of its net assets (plus borrowings for investment purposes) directly, or indirectly through mutual funds or exchange traded funds, in equity or fixed income securities of well-known environmental, social, and governance (""ESG"") indices such as MSCI and Russell. It may also invest up to 20% of its net assets in cash and cash equivalents including U.S. government securities.",Alternatives,Equities,Tuttle,BTS,BATS,
TFIV,Global X TargetIncome 5 ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the Wilshire TargetIncomeTM 5% Plus Index (""underlying index"").
 The fund is a fund of funds and invests at least 80% of its total assets in the securities of the underlying index. The underlying index seeks to provide broad exposure to income-producing asset classes using a portfolio of exchange-traded funds, with the goal, but not the guarantee, of providing exposure that may be sufficient to support an annualized yield of five percent (5.0%) for the fund, net of fees. The fund is non-diversified.",Fixed Income,Developed Markets,Global X Funds,BTS,BATS,
